Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	N377_gp2|NC_021866|Ralstonia_phage_RSS20	32.524	206	122	8	54	248	130	329	7.21e-19	80.9	344	375	67	96
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	AWD92945.1|MF155889|Vibrio_virus_CTXphi	26.104	249	171	8	25	264	90	334	1.93e-14	67.4	344	359	65	109
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	ADX31882.1|HQ224500|Vibrio_phage_CTX	26.104	249	171	8	25	264	90	334	1.93e-14	67.4	344	359	65	109
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	ADX31878.1|HQ224500|Vibrio_phage_CTX	26.104	249	171	8	25	264	90	334	1.93e-14	67.4	344	359	65	109
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	K05K4_52770|CP017906|Vibrio_phage_K05K4_VK05K4_2	25.100	251	150	13	25	249	106	344	5.90e-08	47.8	344	382	63	109
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	VfO3K6p01|NC_002362|Vibrio_phage_VfO3K6	25.100	251	150	13	25	249	126	364	6.00e-08	47.8	344	402	63	109
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	BAA33520.2|AB012574|Vibrio_phage_Vf12	25.100	251	150	13	25	249	126	364	6.62e-08	47.8	344	402	63	109
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	KSF-1phigpORFI|NC_006294|Vibrio_phage_KSF-1phi	21.577	241	167	8	18	243	85	318	7.15e-08	47.4	344	367	52	101
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	BAJ12068.1|AB572858|Vibrio_phage_ND1-fs1	21.577	241	167	8	18	243	85	318	7.82e-08	47.4	344	367	52	101
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_8	VGJphip01|NC_004736|Vibrio_phage_VGJphi	22.886	201	140	6	54	243	114	310	4.45e-07	45.1	344	359	46	86
